date,close,volume,Daily Return,Cumulative Return
2020-02-21,313.04999,32382677.0,-0.022635030366376263,0.042283934000868495
2020-02-24,298.17999,55358969.0,-0.04750040081457918,-0.007224970626769189
2020-02-25,288.07999,57562282.0,-0.03387215889302286,-0.040852404166724754
2020-02-26,292.64999,49617890.0,0.015863649537060764,-0.02563682285211122
2020-02-27,273.51999,80001860.0,-0.06536818948806389,-0.08932917964610643
2020-02-28,273.35999,106327264.0,-0.0005849663858207288,-0.08986189146456125
2020-03-02,298.81,85232545.0,0.09310071309265133,-0.0051273845471150326
2020-03-03,289.32001,79720151.0,-0.03175927847126925,-0.036723820984723154
2020-03-04,302.73999,54708936.0,0.046384555288795815,0.007957316199190823
2020-03-05,292.92001,46806481.0,-0.032437009725738486,-0.024737805069491636
2020-03-06,289.03,56478313.0,-0.013280110157035785,-0.037689394450161284
2020-03-09,266.17001,71558828.0,-0.07909210116596888,-0.11380056221739387
2020-03-10,285.34,71270996.0,0.0720216000292444,-0.04997506076327374
2020-03-11,275.42999,64033461.0,-0.034730531996916,-0.08296993231330307
2020-03-12,248.23,104451482.0,-0.09875464178755544,-0.1735309081561206
2020-03-13,277.97,92561680.0,0.11980824235587972,-0.07451309890084523
2020-03-16,242.21001,80551692.0,-0.1286469403173005,-0.19357415703099157
2020-03-17,252.86,80907982.0,0.043970065481604204,-0.15811555990958637
2020-03-18,246.67,74920302.0,-0.02447994937910314,-0.1787248483860543
2020-03-19,244.78,67827866.0,-0.0076620586208293595,-0.18501750674155082
2020-03-20,229.24001,100272318.0,-0.06348553803415302,-0.23675710881447898
2020-03-23,224.37,83978689.0,-0.021244153671080346,-0.25297155808318383
2020-03-24,246.88,71791972.0,0.10032535543967547,-0.1780256641243323
2020-03-25,245.52,75687406.0,-0.00550874918988975,-0.1825537145811975
2020-03-26,258.44,63019408.0,0.05262300423590749,-0.13953723524097705
2020-03-27,247.74001,50970706.0,-0.04140222101841817,-0.17516230480564932
2020-03-30,254.81,41921042.0,0.028537941852831983,-0.15162313462216903
2020-03-31,254.28999,49168898.0,-0.00204077547976933,-0.15335448132663565
2020-04-01,240.91,43978002.0,-0.05261705346718526,-0.1979024738504248
2020-04-02,244.92999,41424453.0,0.01668668797476247,-0.18451812270623802
2020-04-03,241.41,32428323.0,-0.01437141282698784,-0.19623774941775374
2020-04-06,262.47,50353687.0,0.08723747980613905,-0.12611955631364813
2020-04-07,259.42999,50624293.0,-0.011582314169238606,-0.13624111415877704
2020-04-08,266.07001,42151786.0,0.025594650795769835,-0.11413350710392767
2020-04-09,267.98999,40446131.0,0.007216070687560583,-0.10774103187144823
2020-04-13,273.25,32689382.0,0.0196276360919303,-0.09022809754525973
2020-04-14,287.04999,48660844.0,0.05050316559926804,-0.0442817364980268
2020-04-15,284.42999,32742364.0,-0.009127330051465932,-0.053004892525223224
2020-04-16,286.69,39214816.0,0.0079457514307828,-0.045480304795061155
2020-04-17,282.79999,53719852.0,-0.013568697896682913,-0.0584318941757308
2020-04-20,276.92999,32441064.0,-0.020756719262967405,-0.07797575901528919
2020-04-21,268.37,45156556.0,-0.030910303358621327,-0.10647580800812917
2020-04-22,276.10001,29252005.0,0.02880355479375485,-0.08073913498454577
2020-04-23,275.03,31149011.0,-0.003875443539462453,-0.08430167856495052
2020-04-24,282.97,31580110.0,0.028869577864233165,-0.057865854574133735
2020-04-27,283.17001,29220803.0,0.0007068240449517038,-0.05719993150657676
2020-04-28,278.57999,27958780.0,-0.016209414266715516,-0.07248216838747445
2020-04-29,287.73001,34259132.0,0.0328452161980477,-0.04201764468061664
2020-04-30,293.79999,45665290.0,0.02109609630222442,-0.02180795665696711
2020-05-01,289.07001,59981883.0,-0.01609931981277457,-0.037556183201058024
2020-05-04,293.16,33386791.0,0.014148787001460272,-0.023938770636297346
2020-05-05,297.56,36900018.0,0.015008868877063541,-0.009289195628792046
2020-05-06,300.63,35531278.0,0.010317246941793146,0.0009322123878081623
2020-05-07,303.73999,28763784.0,0.01034490902438212,0.011286765064533633
2020-05-08,310.13,33480668.0,0.02103776325270834,0.03256197660855853
2020-05-11,315.01001,36442985.0,0.015735369038790248,0.0488097203659168
2020-05-12,311.41,40521030.0,-0.011428240010531665,0.03682367115619645
2020-05-13,307.64999,50052283.0,-0.012074146623422544,0.024304910128021273
2020-05-14,309.54001,39675660.0,0.006143409918524689,0.030597635072495244
2020-05-15,307.70999,42088376.0,-0.005912062870321644,0.02450467705994175
2020-05-18,314.95999,33792008.0,0.02356114599984216,0.04864318133367207
2020-05-19,313.14001,25387763.0,-0.005778448240362222,0.04258365098772665
2020-05-20,319.23001,27849957.0,0.01944816952646833,0.06285999457766023
2020-05-21,316.85001,25624947.0,-0.007455439418117327,0.05493590627814604
2020-05-22,318.89001,20427425.0,0.006438377578084964,0.06172798196344398
2020-05-26,316.73001,31335749.0,-0.0067734953503247874,0.05453637241430487
2020-05-27,318.10999,28195636.0,0.004356960049349157,0.05913094525949947
2020-05-28,318.25,33404262.0,0.0004401307862103021,0.05959710139513619
2020-05-29,317.94,38335152.0,-0.0009740769835034913,0.058564972246880176
2020-06-01,321.85001,20205496.0,0.012297949298609723,0.07158315060485654
2020-06-02,323.34,21840201.0,0.004629454571090319,0.07654399611972762
2020-06-03,325.12,26078609.0,0.005505041133172517,0.08247041510003661
2020-06-04,322.32001,21852179.0,-0.008612173966535352,0.07314799157156737
2020-06-05,331.5,34247522.0,0.0284809807495352,0.1037122988609196
2020-06-08,333.45999,23879017.0,0.005912488687782824,0.11023798534250151
2020-06-09,343.98999,36863265.0,0.031578001306843406,0.14529708189455426
2020-06-10,352.84,41542053.0,0.0257275218967854,0.17476273764732086
2020-06-11,335.89999,50300091.0,-0.04801045799795933,0.1183618405739364
2020-06-12,338.79999,49967115.0,0.00863352213853874,0.12801724228342848
2020-06-15,342.98999,34627938.0,0.012367178641297993,0.1419676330292119
2020-06-16,352.07999,41245513.0,0.026502231158407996,0.17223232321517212
2020-06-17,351.59,28554750.0,-0.001391700789357686,0.17060092656564296
2020-06-18,351.73001,24172267.0,0.0003982195170511016,0.17106708270127946
2020-06-19,349.72,66037459.0,-0.005714638907268532,0.16437485718745326
2020-06-22,358.87,33812912.0,0.02616378817339582,0.19483931430533374
2020-06-23,366.53,53182427.0,0.02134477666007184,0.22034289261385442
2020-06-24,360.06,48047118.0,-0.017652033939922984,0.19880135845509095
2020-06-25,364.84,34315020.0,0.013275565183580529,0.21471612403142637
2020-06-26,353.63,51207362.0,-0.03072579760991112,0.17739300225094112
2020-06-29,361.78,32566144.0,0.02304668721545111,0.20452801050347946
2020-06-30,364.79999,34978689.0,0.008347586931284123,0.214582912782324
2020-07-01,364.10999,27650340.0,-0.0018914474202699205,0.21228559306523787
2020-07-02,364.10999,28471206.0,0.0,0.21228559306523787
2020-07-06,373.85001,29631798.0,0.026750213582439786,0.24471449160264758
2020-07-07,372.69,28068497.0,-0.0031028754018221916,0.2408522976243621
2020-07-08,381.37,29211106.0,0.02329013389143797,0.269751913775532
2020-07-09,382.73001,31358769.0,0.0035661168943545984,0.2742799975268859
2020-07-10,383.67999,22534813.0,0.0024821152644916022,0.2774429073599838
2020-07-13,381.91,47813489.0,-0.004613193406307059,0.2715498161628169
2020-07-14,388.23001,42609536.0,0.016548427640019847,0.29259196628626793
2020-07-15,390.89999,38234631.0,0.006877314816543967,0.3014815281677541
2020-07-16,386.09,27597914.0,-0.01230491205691775,0.2854669124199469
2020-07-17,385.31,22992702.0,-0.0020202543448417654,0.2828699423049803
2020-07-20,393.42999,22536006.0,0.0210739145103942,0.3099050337970699
2020-07-21,388.0,25862305.0,-0.01380166773763225,0.2918261597527507
2020-07-22,389.09,22203435.0,0.002809278350515365,0.2954552590159736
2020-07-23,371.38,49127346.0,-0.045516461487059456,0.2364907196107644
2020-07-24,370.45999,46450141.0,-0.0024772739512090025,0.23342759336016106
2020-07-27,379.23999,30239896.0,0.023700265175734536,0.26266015439786483
2020-07-28,373.01001,26041459.0,-0.016427539722274398,0.2419177545557607
2020-07-29,380.16,22547440.0,0.019168359583701333,0.2657232806484684
2020-07-30,384.76001,39436618.0,0.012100194654882213,0.2810387787235309
2020-07-31,425.04001,93682818.0,0.10468863435157916,0.4151489790195122
2020-08-03,435.75,76862703.0,0.025197604338471624,0.4508073430728379
2020-08-04,438.66,43117998.0,0.006678141135972426,0.46049603927098337
2020-08-05,440.25,30448786.0,0.0036246751470385696,0.4657898629668771
2020-08-06,455.60999,50509031.0,0.034889244747302595,0.5169301642440436
2020-08-07,444.45001,49415453.0,-0.024494590208612332,0.47977358149580285
2020-08-10,450.91,53007760.0,0.0145347954880235,0.5012817878714244
2020-08-11,437.5,46866472.0,-0.029739859395444768,0.4566338785871864
2020-08-12,452.04001,41377100.0,0.03323430857142862,0.5050440983837499
2020-08-13,460.04001,52399817.0,0.01769754849797467,0.5316796893064868
2020-08-14,459.63,41296563.0,-0.00089124856770606,0.5303145819772079
2020-08-17,458.42999,29839065.0,-0.002610817396601628,0.5263192100443086
2020-08-18,462.25,26336505.0,0.008332809989154644,0.5390377380044045
2020-08-19,462.82999,36314447.0,0.0012547106544078535,0.5409687850518143
2020-08-20,473.10001,31665110.0,0.022189616537165113,0.5751622914878554
2020-08-21,497.48001,84280672.0,0.05153244448251004,0.6563342548248965
2020-08-24,503.42999,86159818.0,0.011960239367205805,0.6761444089847046
2020-08-25,499.29999,52733324.0,-0.008203722626854204,0.6623937851708417
2020-08-26,506.09,40657799.0,0.013599058954517407,0.6850007762610033
2020-08-27,500.04001,38758679.0,-0.011954375703926101,0.6648576439201721
2020-08-28,499.23001,46822040.0,-0.0016198703779723989,0.6621607903392448
2020-08-31,129.03999,225554025.0,-0.7415219690018234,-0.570367951710739
2020-09-01,134.17999,152742024.0,0.03983261313023978,-0.5532545845428805
2020-09-02,131.39999,200042069.0,-0.020718439463291105,-0.5625104523885316
2020-09-03,120.88,257061551.0,-0.0800608127900162,-0.5975362211574422
2020-09-04,120.96,331572938.0,0.0006618133686300265,-0.5972698652482149
2020-09-08,112.82,230760176.0,-0.0672949735449736,-0.6243715790120999
2020-09-09,117.32,176645422.0,0.039886544938840585,-0.6093890591180604
2020-09-10,113.49,181999025.0,-0.03264575519945445,-0.6221408482723207
2020-09-11,112.0,180659530.0,-0.013128910036126484,-0.6271017270816805
2020-09-14,115.355,139845699.0,0.029955357142857242,-0.6159314261384576
2020-09-15,115.54,184316212.0,0.0016037449612067434,-0.6153154780983693
2020-09-16,112.13,154909387.0,-0.029513588367664934,-0.626668898729186
2020-09-17,110.34,177537942.0,-0.015963613662712817,-0.6326286121981484
2020-09-18,106.84,286945799.0,-0.03172013775602678,-0.6442816832268459
2020-09-21,110.08,195573445.0,0.030325720703856085,-0.6334942689031373
2020-09-22,111.81,182946738.0,0.015715843023255793,-0.6277343223660955
2020-09-23,107.12,150589442.0,-0.0419461586620159,-0.6433494375445501
2020-09-24,108.22,167427193.0,0.01026885735623595,-0.6396870437926738
2020-09-25,112.28,149848521.0,0.03751617076326008,-0.6261694813993847
2020-09-28,114.96,137599239.0,0.02386889918061974,-0.6172465584402678
2020-09-29,114.09,100031912.0,-0.007567849686847539,-0.6201431789531153
2020-09-30,115.81,142573119.0,0.015075817337189878,-0.6144165269047269
2020-10-01,116.79,116058577.0,0.008462136257663344,-0.6111536670166917
2020-10-02,113.02,144577195.0,-0.032280160972686156,-0.6237056892390316
2020-10-05,116.5,106183097.0,0.03079101044062993,-0.6121192071876409
2020-10-06,113.16,161415506.0,-0.028669527896995728,-0.6232395663978837
2020-10-07,115.08,96819022.0,0.016967126193001114,-0.6168470245764268
2020-10-08,114.97,83419922.0,-0.0009558567952728803,-0.6172132639516144
2020-10-09,116.97,100478282.0,0.017395842393667982,-0.6105543662209301
2020-10-12,124.4,240156702.0,0.06352056082756263,-0.5858165611514381
2020-10-13,121.1,262171031.0,-0.026527331189710734,-0.5968037424070671
2020-10-14,121.19,150979103.0,0.0007431874483898593,-0.5965040920091863
2020-10-15,120.71,112515577.0,-0.003960722831916841,-0.5981022274645506
2020-10-16,119.02,115357841.0,-0.01400049705906714,-0.6037289960469787
2020-10-19,115.98,120572523.0,-0.0255419257267685,-0.6138505205976188
2020-10-20,117.51,124359954.0,0.013191929643041833,-0.6087564638336453
2020-10-21,116.87,89876210.0,-0.0054463449919155416,-0.6108873111074644
2020-10-22,115.75,101940212.0,-0.009583297681184266,-0.6146162938366475
2020-10-23,115.04,82697840.0,-0.006133909287256989,-0.6169802025310405
2020-10-26,115.05,111788864.0,8.692628650885936e-05,-0.616946908042387
2020-10-27,116.6,92236302.0,0.013472403302911662,-0.6117862623011068
2020-10-28,111.2,143853670.0,-0.046312178387650005,-0.6297652861739543
2020-10-29,115.32,146025301.0,0.03705035971223003,-0.6160479568487448
2020-10-30,108.86,190345505.0,-0.05601803676725625,-0.637556196518855
2020-11-02,108.77,122778723.0,-0.0008267499540695056,-0.6378558469167358
2020-11-03,110.44,107553090.0,0.015353498207226313,-0.6322956673116145
2020-11-04,114.95,138138974.0,0.04083665338645415,-0.6172798529289214
2020-11-05,119.03,126310647.0,0.03549369290996074,-0.6036957015583255
2020-11-06,118.69,114409778.0,-0.002856422750567078,-0.6048277141725418
2020-11-09,116.32,154379369.0,-0.01996798382340559,-0.6127185079834028
2020-11-10,115.97,135799280.0,-0.0030089408528197747,-0.6138838150862724
2020-11-11,119.49,112247789.0,0.030352677416573215,-0.6021641550802681
2020-11-12,119.21,103416642.0,-0.0023432923257176164,-0.6030964007625639
2020-11-13,119.26,81647331.0,0.0004194279003439938,-0.6029299283192968
2020-11-16,120.3,91110703.0,0.008720442730169253,-0.599467301499341
2020-11-17,119.39,74258839.0,-0.0075644222776392045,-0.6024970999668022
2020-11-18,118.03,76042019.0,-0.01139123879721915,-0.6070251504236676
2020-11-19,118.64,74133445.0,0.005168177581970745,-0.6049941866158088
2020-11-20,117.34,73549402.0,-0.010957518543492917,-0.6093224701407536
2020-11-23,113.85,127821075.0,-0.02974262825975804,-0.6209422466807977
2020-11-24,115.17,113784471.0,0.011594202898550732,-0.6165473741785461
2020-11-25,116.03,76418915.0,0.007467222366935866,-0.6136840481543518
2020-11-27,116.59,46657288.0,0.004826338016030274,-0.6118195567897603
2020-11-30,119.05,169242194.0,0.021099579723818485,-0.6036291125810187
2020-12-01,122.72,127991618.0,0.030827383452330936,-0.591410035245213
2020-12-02,123.08,88942532.0,0.002933507170795213,-0.5902114336536899
2020-12-03,122.94,78855661.0,-0.0011374715632109789,-0.5906775564948379
2020-12-04,122.25,78131082.0,-0.005612493899463167,-0.5929748762119239
2020-12-07,123.75,86661259.0,0.012269938650306678,-0.5879807029139108
2020-12-08,124.38,82138626.0,0.005090909090909035,-0.5858831501287451
2020-12-09,121.78,115185526.0,-0.0209036822640295,-0.5945397171786347
2020-12-10,123.24,81255400.0,0.011988832320578124,-0.5896787218352353
2020-12-11,122.41,86803288.0,-0.006734826355079493,-0.5924421643934692
2020-12-14,121.78,79203119.0,-0.005146638346540278,-0.5945397171786347
2020-12-15,127.88,157265881.0,0.050090326818853725,-0.5742300791000476
2020-12-16,127.81,98119593.0,-0.0005473881764153088,-0.5744631405206215
2020-12-17,128.7,94296037.0,0.006963461387997638,-0.5714999310304671
2020-12-18,126.655,192458161.0,-0.015889665889665783,-0.5783086539600918
2020-12-21,128.23,121045980.0,0.012435355888042121,-0.573064771997178
2020-12-22,131.88,169237476.0,0.02846447789128903,-0.5609122836386793
2020-12-23,130.96001,88169905.0,-0.006975962996663476,-0.5639753433003054
2020-12-24,131.97,54892884.0,0.007712201610247105,-0.5606126332407986
2020-12-28,136.69,124412013.0,0.03576570432674098,-0.5448976345963836
2020-12-29,134.87,120941073.0,-0.013314799912210074,-0.5509572315313063
2020-12-30,133.72,95485520.0,-0.008526729443167569,-0.5547860977264498
2020-12-31,132.69,99039105.0,-0.00770266227938976,-0.5582154300577522
2021-01-04,129.41,143186134.0,-0.02471927048006628,-0.5691360223360744
2021-01-05,131.00999,97570488.0,0.012363727687195736,-0.5638089374460156
2021-01-06,126.6,154976358.0,-0.03366147879257142,-0.5784917736476858
2021-01-07,130.92,109524093.0,0.034123222748815074,-0.5641085545494078
2021-01-08,132.05,105069120.0,0.008631225175679935,-0.560346277331571
2021-01-11,128.98,100572235.0,-0.023248769405528336,-0.5705676853481716
2021-01-12,128.8,91934932.0,-0.0013955652039073785,-0.571166986143933
2021-01-13,130.89,88570905.0,0.01622670807453397,-0.564208438015368
2021-01-14,128.91,90068223.0,-0.015127206050882358,-0.5708007467687455
2021-01-15,127.14,113824189.0,-0.013730509657900791,-0.576693871260401
2021-01-19,127.83,90721126.0,0.005427088249174039,-0.5743965515433149
2021-01-20,132.03,104266089.0,0.032856137057028834,-0.560412866308878
2021-01-21,136.87,120558946.0,0.036658335226842365,-0.5442983338006221
2021-01-22,139.07001,114389452.0,0.016073719587930135,-0.5369735130023807
2021-01-25,142.92,157582465.0,0.02768382629727273,-0.5241551681653023
2021-01-26,143.16,98344597.0,0.0016792611251050804,-0.5233561004376202
2021-01-27,142.06,142354672.0,-0.007683710533668564,-0.5270184941894964
2021-01-28,137.09,142513841.0,-0.03498521751372663,-0.5435658550502469
2021-01-29,131.96001,177453210.0,-0.037420599606098115,-0.5606458944349633
2021-02-01,134.14,106188262.0,0.016520080591081898,-0.5533877292030063
2021-02-02,134.99001,83261091.0,0.006336737736693188,-0.5505576643729766
2021-02-03,133.94,89846834.0,-0.0077784274554836275,-0.5540536189760745
2021-02-04,137.39,84143094.0,0.025757802000895946,-0.5425670203906442
2021-02-05,136.75999,75841114.0,-0.004585559356576119,-0.5446646064702984
2021-02-08,136.91,71251676.0,0.0010968851343144959,-0.5441651558460083
2021-02-09,136.00999,76741441.0,-0.006573734570155643,-0.5471616931193051
2021-02-10,135.39,73006258.0,-0.004558415157592477,-0.5492259181213285
2021-02-11,135.13,64374429.0,-0.00192037816677737,-0.5500915748263173
2021-02-12,135.37,60094459.0,0.0017760674905646923,-0.5492925070986352
2021-02-16,133.19,80509624.0,-0.016104011228484927,-0.5565507056250811
2021-02-17,130.84,98053909.0,-0.017643967264809657,-0.5643749104586351
2021-02-18,129.71001,97162779.0,-0.008636426169367106,-0.5681371543819831
2021-02-19,129.87,87585271.0,0.001233443741157636,-0.567604475858017
2021-02-22,126.0,103812090.0,-0.02979902979902982,-0.5804894429668911
2021-02-23,125.86,158135137.0,-0.0011111111111110628,-0.580955565808039
2021-02-24,125.35,110976944.0,-0.0040521214047354315,-0.5826535847293635
2021-02-25,120.99,148045165.0,-0.034782608695652195,-0.5971699817822551
2021-02-26,121.26,164264783.0,0.002231589387552857,-0.5962710305886127
2021-03-01,127.79,116182712.0,0.05385122876463799,-0.5745297294979286
2021-03-02,125.12,102197605.0,-0.020893653650520427,-0.5834193579683922
2021-03-03,122.06,112878055.0,-0.024456521739130488,-0.5936074714963391
2021-03-04,120.13,178012291.0,-0.015811895788956254,-0.6000333078064495
2021-03-05,121.42,153612894.0,0.010738366769333263,-0.595738318770158
2021-03-08,116.36,154275852.0,-0.04167352989622797,-0.6125853300287892
2021-03-09,121.085,129396599.0,0.04060673771055345,-0.5968536841400476
2021-03-10,119.98,111859318.0,-0.009125820704463772,-0.6005327251362507
2021-03-11,121.96,102938841.0,0.016502750458409654,-0.5939404163828732
2021-03-12,121.03,88049545.0,-0.007625450967530312,-0.5970368038276415
2021-03-15,123.99,92554930.0,0.02445674626125749,-0.5871816351862288
2021-03-16,125.57,115148387.0,0.012742963142188923,-0.5819211059789882
2021-03-17,124.76,111850179.0,-0.0064505853308910455,-0.5846179595599152
2021-03-18,120.53,121360054.0,-0.033905097787752525,-0.5987015282603125
2021-03-19,119.99,185471502.0,-0.004480212395254313,-0.6004994306475973
2021-03-22,123.39,111853557.0,0.0283356946412201,-0.5891793045054341
2021-03-23,122.54,95406081.0,-0.006888726801199452,-0.5920093360409748
2021-03-24,120.09,88498035.0,-0.019993471519503814,-0.6001664857610631
2021-03-25,120.59,98796267.0,0.004163544008660258,-0.598501761328392
2021-03-26,121.21,93985444.0,0.005141388174807027,-0.5964375030318798
2021-03-29,121.39,80783396.0,0.0014850259879548577,-0.5958382022361183
2021-03-30,119.9,85639493.0,-0.012274487190048533,-0.600799081045478
2021-03-31,122.15,118233891.0,0.018765638031693177,-0.5933078210984581
2021-04-01,123.0,75009453.0,0.0069586573884568015,-0.5904777895629174
2021-04-05,125.9,88607585.0,0.02357723577235782,-0.5808223878534251
2021-04-06,126.21,80113038.0,0.0024622716441620174,-0.5797902587051691
2021-04-07,127.9,83423902.0,0.013390381110847116,-0.5741634901227408
2021-04-08,130.36,88836712.0,0.019233776387802992,-0.5659730459139991
2021-04-09,132.995,106616806.0,0.0202132555998773,-0.5571999481538226
2021-04-12,131.24001,91379660.0,-0.013195909620662416,-0.5630430976180094
2021-04-13,134.42999,91200523.0,0.024306459592619678,-0.5524222223265454
2021-04-14,132.03,87172478.0,-0.0178530847171825,-0.5604128663088778
2021-04-15,134.5,89274299.0,0.018707869423615797,-0.5521891276114828
2021-04-16,134.16,84872857.0,-0.002527881040892188,-0.553321140225699
2021-04-19,134.84,94233786.0,0.005068574836016637,-0.5510571149972664
2021-04-20,133.11,94749966.0,-0.012830020765351446,-0.5568170615343082
2021-04-21,133.5,68809932.0,0.0029299075952218256,-0.5555185764768249
2021-04-22,131.94,84506870.0,-0.01168539325842699,-0.5607125167067586
2021-04-23,134.32001,78761275.0,0.018038578141579498,-0.5527883951127557
2021-04-26,134.72,66862409.0,0.0029778884024800334,-0.5514566488611075
2021-04-27,134.39,65940835.0,-0.0024495249406176756,-0.5525553669866705
2021-04-28,133.58,107719664.0,-0.006027234169208806,-0.5552522205675975
2021-04-29,133.48,150986138.0,-0.0007486150621351939,-0.5555851654541317
2021-04-30,131.46001,109796210.0,-0.015133278393766658,-0.5623106188676341
2021-05-03,132.53999,75091924.0,0.008215273983319893,-0.5587148806820421
2021-05-04,127.85,137435341.0,-0.0353854712075955,-0.574329962566008
2021-05-05,128.10001,83940839.0,0.0019554947203754836,-0.5734975670551838
2021-05-06,129.74001,78537744.0,0.012802497048985506,-0.5680372709160226
2021-05-07,130.21001,79293895.0,0.00362262959591253,-0.5664724299493118
2021-05-10,126.85,88012052.0,-0.025804544520041217,-0.5776594114313501
2021-05-11,125.91,126018194.0,-0.00741032715806067,-0.5807890933647717
2021-05-12,122.77,112102027.0,-0.02493844809784762,-0.591243562801946
2021-05-13,124.97,105797826.0,0.01791968722000492,-0.5839187752981934
2021-05-14,127.45,81863139.0,0.019844762743058464,-0.5756617421121448
2021-05-17,126.27,74211768.0,-0.009258532757944304,-0.5795904917732485
2021-05-18,124.85,63296379.0,-0.011245743248594287,-0.5843183091620343
2021-05-19,124.69,92520046.0,-0.0012815378454145154,-0.5848510209804891
2021-05-20,127.31,76812687.0,0.021012110032881504,-0.5761278649532928
2021-05-21,125.43,79269170.0,-0.014767103919566371,-0.5823872288201359
2021-05-24,127.1,63077553.0,0.013314199154907058,-0.5768270492150146
2021-05-25,126.9,71980547.0,-0.0015735641227379027,-0.577492938988083
2021-05-26,126.85,56550481.0,-0.00039401103230896073,-0.57765941143135
2021-05-27,125.28,94585371.0,-0.012376823019314087,-0.5828866461499371
2021-05-28,124.61,71234781.0,-0.00534802043422733,-0.5851173768897164
2021-06-01,124.28,67592932.0,-0.002648262579247218,-0.5862160950152793
2021-06-02,125.06,59257915.0,0.006276150627614996,-0.5836191249003124
2021-06-03,123.54,76181492.0,-0.012154166000319822,-0.5886798871756325
2021-06-04,125.89,75120692.0,0.01902217905131942,-0.5808556823420785
2021-06-07,125.9,71020914.0,7.943442688063129e-05,-0.5808223878534251
2021-06-08,126.74,74349190.0,0.006671961874503474,-0.5780256508065378
2021-06-09,127.13,56857821.0,0.003077165851349317,-0.5767271657490542
2021-06-10,126.11,71146464.0,-0.008023283253362656,-0.5801232035917032
2021-06-11,127.35,53473755.0,0.009832685750535308,-0.575994686998679
2021-06-14,130.48,96888867.0,0.024577934825284586,-0.5655735120501582
2021-06-15,129.64,62712410.0,-0.006437768240343367,-0.5683702490970455
2021-06-16,130.14999,91785628.0,0.003933893859919824,-0.5666722634702096
2021-06-17,131.78999,96651607.0,0.012600846146818556,-0.5612119673310486
2021-06-18,130.46001,108884951.0,-0.010091661741532754,-0.5656400677329763
2021-06-21,132.3,79620300.0,0.014103862172017312,-0.5595139151152355
2021-06-22,133.98,74742961.0,0.012698412698412431,-0.5539204410214608
2021-06-23,133.7,60199807.0,-0.002089864158829724,-0.5548526867037566
2021-06-24,133.41,68756931.0,-0.002169035153328336,-0.5558182268747058
2021-06-25,133.11,70747292.0,-0.0022487069934786774,-0.5568170615343084
2021-06-28,134.78,62087450.0,0.012546014574412068,-0.5512568819291871
2021-06-29,136.33,64595415.0,0.011500222584953423,-0.5460962361879067
2021-06-30,136.96001,63214977.0,0.004621213232597343,-0.5439986501082525
2021-07-01,137.27,52462270.0,0.002263361400163477,-0.542966554254485
2021-07-02,139.96001,78938035.0,0.0195964886719604,-0.5340103035122261
2021-07-06,142.02,108088222.0,0.014718418496826313,-0.5271516721441099
2021-07-07,144.57001,104833605.0,0.01795528798760726,-0.5186615442429989
2021-07-08,143.24001,105674698.0,-0.009199695012817588,-0.5230897112339039
